"","percentageDetected","DivBefore","DivAfter"
"6165",99.106,0.06,0.06
"6166",99.258,0.06,0.06
"6167",99.328,0.06,0.06
"6168",99.586,0.06,0.06
"6169",99.284,0.06,0.06
"6170",99.18,0.06,0.06
"6171",99.406,0.06,0.06
"6172",99.302,0.06,0.06
"6173",98.992,0.06,0.06
"6174",99.138,0.06,0.06
"6175",99.092,0.06,0.06
"6176",99.048,0.06,0.06
"6177",99.352,0.06,0.06
"6178",99.158,0.06,0.06
"6179",99.164,0.06,0.06
"6180",98.956,0.06,0.06
"6181",99.286,0.06,0.06
"6182",99.012,0.06,0.06
"6183",99.014,0.06,0.06
"6184",99.292,0.06,0.06
"6185",98.994,0.06,0.06
"6186",98.932,0.06,0.06
"6187",99.146,0.06,0.06
"6188",99.178,0.06,0.06
"6189",99.21,0.06,0.06
"6190",99.154,0.06,0.06
"6191",99.216,0.06,0.06
"6192",99.146,0.06,0.06
"6193",99.124,0.06,0.06
"6194",99.192,0.06,0.06
"6195",99.47,0.06,0.06
"6196",99.292,0.06,0.06
"6197",99.124,0.06,0.06
"6198",99.184,0.06,0.06
"6199",99.188,0.06,0.06
"6200",99.128,0.06,0.06
"6201",99.35,0.06,0.07
"6202",99.256,0.06,0.07
"6203",99.154,0.06,0.07
"6204",99.162,0.06,0.07
"6205",99.168,0.06,0.07
"6206",99.402,0.06,0.07
"6207",99.218,0.06,0.07
"6208",99.2,0.06,0.07
"6209",98.894,0.06,0.07
"6210",99.278,0.06,0.07
"6211",99.246,0.06,0.07
"6212",99.438,0.06,0.07
"6213",99.302,0.06,0.07
"6214",99.358,0.06,0.07
"6215",99.328,0.06,0.07
"6216",99.422,0.06,0.07
"6217",99.122,0.06,0.07
"6218",99.232,0.06,0.07
"6219",99.226,0.06,0.07
"6220",99.292,0.06,0.07
"6221",99.182,0.06,0.07
"6222",99.326,0.06,0.07
"6223",99.38,0.06,0.07
"6224",99.26,0.06,0.07
"6225",99.126,0.06,0.07
"6226",99.358,0.06,0.07
"6227",99.26,0.06,0.07
"6228",99.7,0.06,0.07
"6229",99.25,0.06,0.07
"6230",99.244,0.06,0.07
"6231",99.062,0.06,0.07
"6232",98.63,0.06,0.07
"6233",99.39,0.06,0.07
"6234",99.584,0.06,0.07
"6235",99.042,0.06,0.07
"6236",99.262,0.06,0.07
"6237",99.144,0.06,0.07
"6238",99.232,0.06,0.07
"6239",99.428,0.06,0.07
"6240",99.504,0.06,0.07
"6241",99.386,0.06,0.07
"6242",99.24,0.06,0.07
"6243",99.114,0.06,0.07
"6244",99.418,0.06,0.07
"6245",99.248,0.06,0.07
"6246",99.332,0.06,0.07
"6247",99.27,0.06,0.07
"6248",99.224,0.06,0.07
"6249",98.668,0.06,0.07
"6250",99.374,0.06,0.07
"6251",99.228,0.06,0.07
"6252",99.344,0.06,0.07
"6253",99.124,0.06,0.07
"6254",99.302,0.06,0.07
"6255",99.306,0.06,0.07
"6256",98.952,0.06,0.07
"6257",99.454,0.06,0.07
"6258",99.28,0.06,0.07
"6259",99.052,0.06,0.07
"6260",99.252,0.06,0.07
"6261",99.238,0.06,0.07
"6262",99.336,0.06,0.07
"6263",99.334,0.06,0.07
"6264",99.42,0.06,0.07
"6265",99.132,0.06,0.07
"6266",99.232,0.06,0.07
"6267",99.368,0.06,0.07
"6268",98.898,0.06,0.07
"6269",99.266,0.06,0.07
"6270",99.352,0.06,0.07
"6271",99.122,0.06,0.07
"6272",99.254,0.06,0.07
"6273",99.246,0.06,0.07
"6274",99.218,0.06,0.07
"6275",99.46,0.06,0.07
"6276",99.302,0.06,0.07
"6277",99.408,0.06,0.07
"6278",99.214,0.06,0.07
"6279",99.246,0.06,0.07
"6280",99.262,0.06,0.07
"6281",99.248,0.06,0.07
"6282",99.188,0.06,0.07
"6283",99.21,0.06,0.07
"6284",99.408,0.06,0.07
"6285",99.32,0.06,0.07
"6286",99.072,0.06,0.07
"6287",99.186,0.06,0.07
"6288",99.258,0.06,0.07
"6289",99.166,0.06,0.07
"6290",99.32,0.06,0.07
"6291",99.316,0.06,0.07
"6292",99.12,0.06,0.07
"6293",99.384,0.06,0.07
"6294",99.336,0.06,0.07
"6295",99.284,0.06,0.07
"6296",99.234,0.06,0.07
"6297",99.134,0.06,0.07
"6298",99.288,0.06,0.07
"6299",99.548,0.06,0.07
"6300",99.502,0.06,0.07
"6301",99.3,0.06,0.08
"6302",97.926,0.06,0.08
"6303",99.234,0.06,0.08
"6304",99.346,0.06,0.08
"6305",99.206,0.06,0.08
"6306",99.646,0.06,0.08
"6307",99.236,0.06,0.08
"6308",99.27,0.06,0.08
"6309",99.3,0.06,0.08
"6310",99.21,0.06,0.08
"6311",99.31,0.06,0.08
"6312",99.242,0.06,0.08
"6313",99.386,0.06,0.08
"6314",99.488,0.06,0.08
"6315",99.366,0.06,0.08
"6316",99.156,0.06,0.08
"6317",99.07,0.06,0.08
"6318",99.448,0.06,0.08
"6319",99.122,0.06,0.08
"6320",98.846,0.06,0.08
"6321",99.16,0.06,0.08
"6322",99.17,0.06,0.08
"6323",99.11,0.06,0.08
"6324",99.272,0.06,0.08
"6325",98.92,0.06,0.08
"6326",99.228,0.06,0.08
"6327",99.454,0.06,0.08
"6328",99.304,0.06,0.08
"6329",99.856,0.06,0.08
"6330",99.328,0.06,0.08
"6331",99.512,0.06,0.08
"6332",99.3,0.06,0.08
"6333",99.408,0.06,0.08
"6334",99.266,0.06,0.08
"6335",99.514,0.06,0.08
"6336",99.282,0.06,0.08
"6337",99.168,0.06,0.08
"6338",99.176,0.06,0.08
"6339",99.262,0.06,0.08
"6340",99.486,0.06,0.08
"6341",99.336,0.06,0.08
"6342",99.182,0.06,0.08
"6343",99.278,0.06,0.08
"6344",99.196,0.06,0.08
"6345",99.33,0.06,0.08
"6346",99.48,0.06,0.08
"6347",99.392,0.06,0.08
"6348",99.118,0.06,0.08
"6349",99.54,0.06,0.08
"6350",99.35,0.06,0.08
"6351",99.456,0.06,0.08
"6352",99.278,0.06,0.08
"6353",99.626,0.06,0.08
"6354",99.318,0.06,0.08
"6355",99.248,0.06,0.08
"6356",99.316,0.06,0.08
"6357",99.12,0.06,0.08
"6358",99.262,0.06,0.08
"6359",99.416,0.06,0.08
"6360",99.048,0.06,0.08
"6361",99.158,0.06,0.08
"6362",99.188,0.06,0.08
"6363",98.966,0.06,0.08
"6364",99.19,0.06,0.08
"6365",99.346,0.06,0.08
"6366",97.134,0.06,0.08
"6367",98.916,0.06,0.08
"6368",99.766,0.06,0.08
"6369",99.204,0.06,0.08
"6370",99.328,0.06,0.08
"6371",99.418,0.06,0.08
"6372",99.43,0.06,0.08
"6373",98.976,0.06,0.08
"6374",99.156,0.06,0.08
"6375",99.052,0.06,0.08
"6376",99.134,0.06,0.08
"6377",98.9,0.06,0.08
"6378",98.954,0.06,0.08
"6379",99.396,0.06,0.08
"6380",99.246,0.06,0.08
"6381",99.426,0.06,0.08
"6382",99.54,0.06,0.08
"6383",99.296,0.06,0.08
"6384",99.164,0.06,0.08
"6385",99.256,0.06,0.08
"6386",99.214,0.06,0.08
"6387",99.256,0.06,0.08
"6388",99.126,0.06,0.08
"6389",99.348,0.06,0.08
"6390",99.236,0.06,0.08
"6391",99.062,0.06,0.08
"6392",99.228,0.06,0.08
"6393",99.262,0.06,0.08
"6394",99.282,0.06,0.08
"6395",99.212,0.06,0.08
"6396",99.394,0.06,0.08
"6397",99.334,0.06,0.08
"6398",99.408,0.06,0.08
"6399",99.106,0.06,0.08
"6400",98.768,0.06,0.08
"6401",99.308,0.06,0.09
"6402",98.564,0.06,0.09
"6403",99.158,0.06,0.09
"6404",99.04,0.06,0.09
"6405",99.354,0.06,0.09
"6406",99,0.06,0.09
"6407",98.58,0.06,0.09
"6408",99.392,0.06,0.09
"6409",99.45,0.06,0.09
"6410",98.566,0.06,0.09
"6411",99.056,0.06,0.09
"6412",99.336,0.06,0.09
"6413",99.17,0.06,0.09
"6414",98.684,0.06,0.09
"6415",98.432,0.06,0.09
"6416",99.03,0.06,0.09
"6417",99.314,0.06,0.09
"6418",96.634,0.06,0.09
"6419",99.044,0.06,0.09
"6420",99.026,0.06,0.09
"6421",99.342,0.06,0.09
"6422",99.438,0.06,0.09
"6423",96.678,0.06,0.09
"6424",97.976,0.06,0.09
"6425",99.276,0.06,0.09
"6426",99.256,0.06,0.09
"6427",99.01,0.06,0.09
"6428",99.452,0.06,0.09
"6429",99.342,0.06,0.09
"6430",99.384,0.06,0.09
"6431",99.342,0.06,0.09
"6432",94.382,0.06,0.09
"6433",99.212,0.06,0.09
"6434",99.308,0.06,0.09
"6435",99.302,0.06,0.09
"6436",98.974,0.06,0.09
"6437",99.522,0.06,0.09
"6438",99.084,0.06,0.09
"6439",99.326,0.06,0.09
"6440",99.216,0.06,0.09
"6441",99.406,0.06,0.09
"6442",99.502,0.06,0.09
"6443",99.396,0.06,0.09
"6444",98.43,0.06,0.09
"6445",98.956,0.06,0.09
"6446",99.238,0.06,0.09
"6447",99.41,0.06,0.09
"6448",98.862,0.06,0.09
"6449",99.146,0.06,0.09
"6450",98.976,0.06,0.09
"6451",99.024,0.06,0.09
"6452",99.124,0.06,0.09
"6453",98.742,0.06,0.09
"6454",98.316,0.06,0.09
"6455",99.024,0.06,0.09
"6456",99.328,0.06,0.09
"6457",99.272,0.06,0.09
"6458",98.764,0.06,0.09
"6459",99.1,0.06,0.09
"6460",98.794,0.06,0.09
"6461",99.626,0.06,0.09
"6462",99.262,0.06,0.09
"6463",99.024,0.06,0.09
"6464",99.356,0.06,0.09
"6465",99.112,0.06,0.09
"6466",99.392,0.06,0.09
"6467",99.294,0.06,0.09
"6468",99.034,0.06,0.09
"6469",99.414,0.06,0.09
"6470",99.17,0.06,0.09
"6471",99.374,0.06,0.09
"6472",98.72,0.06,0.09
"6473",99.088,0.06,0.09
"6474",99.268,0.06,0.09
"6475",99.508,0.06,0.09
"6476",99.006,0.06,0.09
"6477",99.45,0.06,0.09
"6478",99.342,0.06,0.09
"6479",99.304,0.06,0.09
"6480",99.342,0.06,0.09
"6481",98.98,0.06,0.09
"6482",98.724,0.06,0.09
"6483",98.868,0.06,0.09
"6484",99.114,0.06,0.09
"6485",97.616,0.06,0.09
"6486",99.108,0.06,0.09
"6487",96.958,0.06,0.09
"6488",99.092,0.06,0.09
"6489",99.36,0.06,0.09
"6490",98.378,0.06,0.09
"6491",97.824,0.06,0.09
"6492",98.886,0.06,0.09
"6493",99.438,0.06,0.09
"6494",99.412,0.06,0.09
"6495",99.052,0.06,0.09
"6496",99.148,0.06,0.09
"6497",95.366,0.06,0.09
"6498",97.862,0.06,0.09
"6499",99.46,0.06,0.09
"6500",98.66,0.06,0.09
"6501",97.072,0.06,0.1
"6502",98.566,0.06,0.1
"6503",99.366,0.06,0.1
"6504",91.82,0.06,0.1
"6505",99.032,0.06,0.1
"6506",99.472,0.06,0.1
"6507",99.18,0.06,0.1
"6508",99.214,0.06,0.1
"6509",98.606,0.06,0.1
"6510",98.426,0.06,0.1
"6511",98.986,0.06,0.1
"6512",99.102,0.06,0.1
"6513",97.094,0.06,0.1
"6514",99.342,0.06,0.1
"6515",94.962,0.06,0.1
"6516",99.422,0.06,0.1
"6517",94.278,0.06,0.1
"6518",98.206,0.06,0.1
"6519",98.874,0.06,0.1
"6520",98.598,0.06,0.1
"6521",98.702,0.06,0.1
"6522",97.646,0.06,0.1
"6523",97.804,0.06,0.1
"6524",99.234,0.06,0.1
"6525",98.53,0.06,0.1
"6526",95.38,0.06,0.1
"6527",99.27,0.06,0.1
"6528",98.922,0.06,0.1
"6529",99.376,0.06,0.1
"6530",96.816,0.06,0.1
"6531",66.416,0.06,0.1
"6532",99.286,0.06,0.1
"6533",99.186,0.06,0.1
"6534",98.918,0.06,0.1
"6535",99.42,0.06,0.1
"6536",97.662,0.06,0.1
"6537",98.91,0.06,0.1
"6538",96.7,0.06,0.1
"6539",96.084,0.06,0.1
"6540",96.8,0.06,0.1
"6541",99.544,0.06,0.1
"6542",99.238,0.06,0.1
"6543",98.512,0.06,0.1
"6544",95.966,0.06,0.1
"6545",97.876,0.06,0.1
"6546",99.084,0.06,0.1
"6547",96.814,0.06,0.1
"6548",96.784,0.06,0.1
"6549",98.028,0.06,0.1
"6550",99.022,0.06,0.1
"6551",99.284,0.06,0.1
"6552",95.624,0.06,0.1
"6553",98.864,0.06,0.1
"6554",99.194,0.06,0.1
"6555",98.5,0.06,0.1
"6556",99.016,0.06,0.1
"6557",97.628,0.06,0.1
"6558",96.68,0.06,0.1
"6559",99.188,0.06,0.1
"6560",98.426,0.06,0.1
"6561",98.106,0.06,0.1
"6562",99.452,0.06,0.1
"6563",96.414,0.06,0.1
"6564",98.532,0.06,0.1
"6565",99.306,0.06,0.1
"6566",98.458,0.06,0.1
"6567",99.14,0.06,0.1
"6568",98.644,0.06,0.1
"6569",98.89,0.06,0.1
"6570",99.476,0.06,0.1
"6571",99.03,0.06,0.1
"6572",98.124,0.06,0.1
"6573",98.768,0.06,0.1
"6574",96.934,0.06,0.1
"6575",97.35,0.06,0.1
"6576",99.136,0.06,0.1
"6577",99.364,0.06,0.1
"6578",97.458,0.06,0.1
"6579",99.332,0.06,0.1
"6580",97.784,0.06,0.1
"6581",99.134,0.06,0.1
"6582",99.018,0.06,0.1
"6583",99.138,0.06,0.1
"6584",99.224,0.06,0.1
"6585",99,0.06,0.1
"6586",98.968,0.06,0.1
"6587",95.044,0.06,0.1
"6588",99.238,0.06,0.1
"6589",97.546,0.06,0.1
"6590",98.914,0.06,0.1
"6591",93.67,0.06,0.1
"6592",99.35,0.06,0.1
"6593",96.892,0.06,0.1
"6594",99.098,0.06,0.1
"6595",98.092,0.06,0.1
"6596",99.202,0.06,0.1
"6597",96.456,0.06,0.1
"6598",98.626,0.06,0.1
"6599",96.248,0.06,0.1
"6600",97.336,0.06,0.1
"6601",98.244,0.07,0
"6602",98.176,0.07,0
"6603",98.034,0.07,0
"6604",98.136,0.07,0
"6605",98.052,0.07,0
"6606",97.828,0.07,0
"6607",97.92,0.07,0
"6608",97.746,0.07,0
"6609",98,0.07,0
"6610",97.884,0.07,0
"6611",98,0.07,0
"6612",97.9,0.07,0
"6613",98.106,0.07,0
"6614",98.054,0.07,0
"6615",97.968,0.07,0
"6616",98.078,0.07,0
"6617",97.92,0.07,0
"6618",97.816,0.07,0
"6619",97.87,0.07,0
"6620",97.682,0.07,0
"6621",98.046,0.07,0
"6622",97.824,0.07,0
"6623",97.834,0.07,0
"6624",97.948,0.07,0
"6625",98,0.07,0
"6626",97.92,0.07,0
"6627",98.212,0.07,0
"6628",97.864,0.07,0
"6629",97.674,0.07,0
"6630",97.794,0.07,0
"6631",97.93,0.07,0
"6632",97.942,0.07,0
"6633",97.898,0.07,0
"6634",97.946,0.07,0
"6635",97.698,0.07,0
"6636",98.084,0.07,0
"6637",97.886,0.07,0
"6638",97.898,0.07,0
"6639",97.85,0.07,0
"6640",97.932,0.07,0
"6641",97.888,0.07,0
"6642",97.92,0.07,0
"6643",97.758,0.07,0
"6644",97.862,0.07,0
"6645",98.214,0.07,0
"6646",97.98,0.07,0
"6647",97.756,0.07,0
"6648",97.976,0.07,0
"6649",97.692,0.07,0
"6650",97.93,0.07,0
"6651",97.924,0.07,0
"6652",97.938,0.07,0
"6653",97.876,0.07,0
"6654",97.932,0.07,0
"6655",97.558,0.07,0
"6656",97.652,0.07,0
"6657",98.184,0.07,0
"6658",98.104,0.07,0
"6659",98.11,0.07,0
"6660",97.812,0.07,0
"6661",98.232,0.07,0
"6662",97.93,0.07,0
"6663",97.814,0.07,0
"6664",98.078,0.07,0
"6665",98.026,0.07,0
"6666",98.06,0.07,0
"6667",97.808,0.07,0
"6668",97.594,0.07,0
"6669",98.098,0.07,0
"6670",97.854,0.07,0
"6671",98.136,0.07,0
"6672",98.002,0.07,0
"6673",97.786,0.07,0
"6674",97.786,0.07,0
"6675",97.848,0.07,0
"6676",97.948,0.07,0
"6677",97.982,0.07,0
"6678",97.976,0.07,0
"6679",97.444,0.07,0
"6680",97.912,0.07,0
"6681",97.52,0.07,0
"6682",97.81,0.07,0
"6683",97.978,0.07,0
"6684",98.142,0.07,0
"6685",97.904,0.07,0
"6686",97.984,0.07,0
"6687",97.846,0.07,0
"6688",98.162,0.07,0
"6689",97.9,0.07,0
"6690",98.078,0.07,0
"6691",97.97,0.07,0
"6692",98.04,0.07,0
"6693",97.774,0.07,0
"6694",97.922,0.07,0
"6695",97.88,0.07,0
"6696",97.812,0.07,0
"6697",98.102,0.07,0
"6698",98.094,0.07,0
"6699",97.864,0.07,0
"6700",98.008,0.07,0
"6701",98.232,0.07,0.01
"6702",98.208,0.07,0.01
"6703",98.602,0.07,0.01
"6704",98.806,0.07,0.01
"6705",98.504,0.07,0.01
"6706",98.608,0.07,0.01
"6707",98.282,0.07,0.01
"6708",98.584,0.07,0.01
"6709",98.076,0.07,0.01
"6710",98.472,0.07,0.01
"6711",98.3,0.07,0.01
"6712",98.44,0.07,0.01
"6713",98.838,0.07,0.01
"6714",98.362,0.07,0.01
"6715",98.784,0.07,0.01
"6716",98.356,0.07,0.01
"6717",98.69,0.07,0.01
"6718",98.178,0.07,0.01
"6719",98.548,0.07,0.01
"6720",98.392,0.07,0.01
"6721",98.834,0.07,0.01
"6722",98.276,0.07,0.01
"6723",98.318,0.07,0.01
"6724",98.65,0.07,0.01
"6725",98.186,0.07,0.01
"6726",97.97,0.07,0.01
"6727",98.86,0.07,0.01
"6728",98.38,0.07,0.01
"6729",98.41,0.07,0.01
"6730",98.268,0.07,0.01
"6731",98.302,0.07,0.01
"6732",98.216,0.07,0.01
"6733",98.442,0.07,0.01
"6734",98.332,0.07,0.01
"6735",98.526,0.07,0.01
"6736",98.696,0.07,0.01
"6737",98.466,0.07,0.01
"6738",98.062,0.07,0.01
"6739",98.276,0.07,0.01
"6740",98.438,0.07,0.01
"6741",98.028,0.07,0.01
"6742",97.97,0.07,0.01
"6743",98.242,0.07,0.01
"6744",98.37,0.07,0.01
"6745",98.69,0.07,0.01
"6746",98.356,0.07,0.01
"6747",98.006,0.07,0.01
"6748",98.322,0.07,0.01
"6749",98.672,0.07,0.01
"6750",98.268,0.07,0.01
"6751",98.394,0.07,0.01
"6752",98.632,0.07,0.01
"6753",98.172,0.07,0.01
"6754",98.092,0.07,0.01
"6755",98.216,0.07,0.01
"6756",98.51,0.07,0.01
"6757",98.38,0.07,0.01
"6758",98.082,0.07,0.01
"6759",98.442,0.07,0.01
"6760",98.202,0.07,0.01
"6761",98.614,0.07,0.01
"6762",98.354,0.07,0.01
"6763",98.674,0.07,0.01
"6764",98.072,0.07,0.01
"6765",98.348,0.07,0.01
"6766",98.332,0.07,0.01
"6767",98.44,0.07,0.01
"6768",98.426,0.07,0.01
"6769",98.59,0.07,0.01
"6770",98.704,0.07,0.01
"6771",98.234,0.07,0.01
"6772",98.432,0.07,0.01
"6773",98.462,0.07,0.01
"6774",98.558,0.07,0.01
"6775",98.66,0.07,0.01
"6776",98.852,0.07,0.01
"6777",98.098,0.07,0.01
"6778",98.598,0.07,0.01
"6779",98.588,0.07,0.01
"6780",98.162,0.07,0.01
"6781",98.182,0.07,0.01
"6782",98.754,0.07,0.01
"6783",99.152,0.07,0.01
"6784",98.454,0.07,0.01
"6785",98.28,0.07,0.01
"6786",98.308,0.07,0.01
"6787",98.396,0.07,0.01
"6788",98.026,0.07,0.01
"6789",98.422,0.07,0.01
"6790",98.338,0.07,0.01
"6791",98.796,0.07,0.01
"6792",98.428,0.07,0.01
"6793",98.626,0.07,0.01
"6794",98.22,0.07,0.01
"6795",98.29,0.07,0.01
"6796",98.66,0.07,0.01
"6797",98.604,0.07,0.01
"6798",98.244,0.07,0.01
"6799",98.85,0.07,0.01
"6800",98.82,0.07,0.01
"6801",99.058,0.07,0.02
"6802",98.782,0.07,0.02
"6803",98.982,0.07,0.02
"6804",98.526,0.07,0.02
"6805",98.998,0.07,0.02
"6806",98.62,0.07,0.02
"6807",99.006,0.07,0.02
"6808",98.738,0.07,0.02
"6809",98.778,0.07,0.02
"6810",98.812,0.07,0.02
"6811",98.732,0.07,0.02
"6812",99.178,0.07,0.02
"6813",99.1,0.07,0.02
"6814",98.484,0.07,0.02
"6815",98.448,0.07,0.02
"6816",98.66,0.07,0.02
"6817",98.874,0.07,0.02
"6818",98.506,0.07,0.02
"6819",98.97,0.07,0.02
"6820",98.796,0.07,0.02
"6821",98.9,0.07,0.02
"6822",98.866,0.07,0.02
"6823",98.624,0.07,0.02
"6824",98.79,0.07,0.02
"6825",99.054,0.07,0.02
"6826",99.19,0.07,0.02
"6827",98.958,0.07,0.02
"6828",98.85,0.07,0.02
"6829",99.02,0.07,0.02
"6830",99.24,0.07,0.02
"6831",98.96,0.07,0.02
"6832",98.92,0.07,0.02
"6833",98.722,0.07,0.02
"6834",98.994,0.07,0.02
"6835",98.474,0.07,0.02
"6836",98.594,0.07,0.02
"6837",98.384,0.07,0.02
"6838",98.744,0.07,0.02
"6839",98.862,0.07,0.02
"6840",98.79,0.07,0.02
"6841",98.698,0.07,0.02
"6842",98.68,0.07,0.02
"6843",98.858,0.07,0.02
"6844",98.98,0.07,0.02
"6845",98.912,0.07,0.02
"6846",98.84,0.07,0.02
"6847",98.938,0.07,0.02
"6848",98.34,0.07,0.02
"6849",98.842,0.07,0.02
"6850",98.476,0.07,0.02
"6851",98.898,0.07,0.02
"6852",98.878,0.07,0.02
"6853",98.596,0.07,0.02
"6854",98.376,0.07,0.02
"6855",98.578,0.07,0.02
"6856",98.368,0.07,0.02
"6857",98.46,0.07,0.02
"6858",98.546,0.07,0.02
"6859",99.048,0.07,0.02
"6860",98.76,0.07,0.02
"6861",98.898,0.07,0.02
"6862",98.952,0.07,0.02
"6863",98.846,0.07,0.02
"6864",98.816,0.07,0.02
"6865",98.808,0.07,0.02
"6866",98.956,0.07,0.02
"6867",98.94,0.07,0.02
"6868",98.808,0.07,0.02
"6869",98.98,0.07,0.02
"6870",98.788,0.07,0.02
"6871",98.75,0.07,0.02
"6872",98.506,0.07,0.02
"6873",98.614,0.07,0.02
"6874",98.458,0.07,0.02
"6875",98.39,0.07,0.02
"6876",98.82,0.07,0.02
"6877",98.618,0.07,0.02
"6878",98.82,0.07,0.02
"6879",99.026,0.07,0.02
"6880",98.81,0.07,0.02
"6881",98.592,0.07,0.02
"6882",98.546,0.07,0.02
"6883",98.904,0.07,0.02
"6884",98.79,0.07,0.02
"6885",98.968,0.07,0.02
"6886",98.724,0.07,0.02
"6887",98.53,0.07,0.02
"6888",98.578,0.07,0.02
"6889",98.382,0.07,0.02
"6890",98.84,0.07,0.02
"6891",98.428,0.07,0.02
"6892",98.962,0.07,0.02
"6893",98.63,0.07,0.02
"6894",98.85,0.07,0.02
"6895",98.418,0.07,0.02
"6896",98.798,0.07,0.02
"6897",98.416,0.07,0.02
"6898",98.716,0.07,0.02
"6899",98.75,0.07,0.02
"6900",98.798,0.07,0.02
"6901",98.698,0.07,0.03
"6902",99.114,0.07,0.03
"6903",99.068,0.07,0.03
"6904",98.928,0.07,0.03
"6905",99.094,0.07,0.03
"6906",98.918,0.07,0.03
"6907",99.162,0.07,0.03
"6908",98.934,0.07,0.03
"6909",98.95,0.07,0.03
"6910",98.758,0.07,0.03
"6911",99.208,0.07,0.03
"6912",99.134,0.07,0.03
"6913",99.082,0.07,0.03
"6914",99.35,0.07,0.03
"6915",98.904,0.07,0.03
"6916",98.936,0.07,0.03
"6917",99.25,0.07,0.03
"6918",99.072,0.07,0.03
"6919",98.996,0.07,0.03
"6920",98.826,0.07,0.03
"6921",99.044,0.07,0.03
"6922",99.058,0.07,0.03
"6923",98.862,0.07,0.03
"6924",99.104,0.07,0.03
"6925",98.878,0.07,0.03
"6926",99.006,0.07,0.03
"6927",98.992,0.07,0.03
"6928",99.152,0.07,0.03
"6929",99.176,0.07,0.03
"6930",99.28,0.07,0.03
"6931",98.876,0.07,0.03
"6932",98.962,0.07,0.03
"6933",99.03,0.07,0.03
"6934",99.068,0.07,0.03
"6935",99.046,0.07,0.03
"6936",98.656,0.07,0.03
"6937",98.8,0.07,0.03
"6938",98.93,0.07,0.03
"6939",39.182,0.07,0.03
"6940",98.93,0.07,0.03
"6941",98.812,0.07,0.03
"6942",99.06,0.07,0.03
"6943",98.916,0.07,0.03
"6944",98.702,0.07,0.03
"6945",99.058,0.07,0.03
"6946",98.924,0.07,0.03
"6947",99.018,0.07,0.03
"6948",99.032,0.07,0.03
"6949",98.848,0.07,0.03
"6950",99.046,0.07,0.03
"6951",99.114,0.07,0.03
"6952",99.002,0.07,0.03
"6953",98.894,0.07,0.03
"6954",99.24,0.07,0.03
"6955",99.066,0.07,0.03
"6956",99.19,0.07,0.03
"6957",99.018,0.07,0.03
"6958",98.84,0.07,0.03
"6959",99.186,0.07,0.03
"6960",98.836,0.07,0.03
"6961",99.172,0.07,0.03
"6962",99.11,0.07,0.03
"6963",99.044,0.07,0.03
"6964",99.022,0.07,0.03
"6965",99.046,0.07,0.03
"6966",99.05,0.07,0.03
"6967",98.678,0.07,0.03
"6968",98.852,0.07,0.03
"6969",99.206,0.07,0.03
"6970",99.186,0.07,0.03
"6971",98.952,0.07,0.03
"6972",99.392,0.07,0.03
"6973",98.966,0.07,0.03
"6974",99.032,0.07,0.03
"6975",99.068,0.07,0.03
"6976",98.998,0.07,0.03
"6977",98.918,0.07,0.03
"6978",98.954,0.07,0.03
"6979",98.854,0.07,0.03
"6980",99.196,0.07,0.03
"6981",98.882,0.07,0.03
"6982",98.862,0.07,0.03
"6983",98.95,0.07,0.03
"6984",99.138,0.07,0.03
"6985",99.102,0.07,0.03
"6986",99.292,0.07,0.03
"6987",99.106,0.07,0.03
"6988",99.142,0.07,0.03
"6989",98.964,0.07,0.03
"6990",98.816,0.07,0.03
"6991",99.232,0.07,0.03
"6992",99.136,0.07,0.03
"6993",98.646,0.07,0.03
"6994",98.864,0.07,0.03
"6995",98.706,0.07,0.03
"6996",99.06,0.07,0.03
"6997",98.772,0.07,0.03
"6998",98.874,0.07,0.03
"6999",98.99,0.07,0.03
"7000",98.69,0.07,0.03
"7001",99.142,0.07,0.04
"7002",99.198,0.07,0.04
"7003",99.242,0.07,0.04
"7004",99.022,0.07,0.04
"7005",99.206,0.07,0.04
"7006",98.99,0.07,0.04
"7007",99.312,0.07,0.04
"7008",98.99,0.07,0.04
"7009",99.364,0.07,0.04
"7010",99.152,0.07,0.04
"7011",98.84,0.07,0.04
"7012",99.176,0.07,0.04
"7013",98.95,0.07,0.04
"7014",99.128,0.07,0.04
"7015",99.03,0.07,0.04
"7016",99.118,0.07,0.04
"7017",99.042,0.07,0.04
"7018",99.176,0.07,0.04
"7019",99.236,0.07,0.04
"7020",99.036,0.07,0.04
"7021",99.218,0.07,0.04
"7022",99.17,0.07,0.04
"7023",99.038,0.07,0.04
"7024",99.138,0.07,0.04
"7025",99.196,0.07,0.04
"7026",99.182,0.07,0.04
"7027",99.31,0.07,0.04
"7028",99.116,0.07,0.04
"7029",99.33,0.07,0.04
"7030",99.1,0.07,0.04
"7031",99.128,0.07,0.04
"7032",98.958,0.07,0.04
"7033",99.2,0.07,0.04
"7034",99.194,0.07,0.04
"7035",99.32,0.07,0.04
"7036",99.082,0.07,0.04
"7037",99.162,0.07,0.04
"7038",99.208,0.07,0.04
"7039",99.306,0.07,0.04
"7040",99.108,0.07,0.04
"7041",99.092,0.07,0.04
"7042",99.176,0.07,0.04
"7043",99.152,0.07,0.04
"7044",99.174,0.07,0.04
"7045",99.064,0.07,0.04
"7046",98.924,0.07,0.04
"7047",99.166,0.07,0.04
"7048",99.212,0.07,0.04
"7049",99.038,0.07,0.04
"7050",99.216,0.07,0.04
